date,month,weekday,expert,model,target_label,window,lambda,top1_tail,top1_pred,top1_actual_raw_diff,top1_machine_count,top1_avg_diff_per_machine,top1_prob_positive,top1_final_score,top2_tail,top2_pred,top2_actual_raw_diff,top2_prob_positive,top2_final_score,pred_span_top12,confidence_band,operational_pick_tail,operational_pick_source,operational_pick_pred,operational_pick_actual_raw_diff,operational_pick_in_actual_top2,top1_is_avoid,top2_is_avoid,hit_at_2,hit_at_3
2026-02-11,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,1,0.18043194028879236,27700.0,32.0,865.625,0.5,0.18043194028879236,8,0.004020692389270284,-3800.0,0.5,0.004020692389270284,0.1764112478995221,medium,1,top1_default,0.18043194028879236,27700.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.08474842326501401,9200.0,22.0,418.1818181818182,0.5,0.08474842326501401,7,0.04253064882125278,5400.0,0.5,0.04253064882125278,0.042217774443761236,low,2,top1_default,0.08474842326501401,9200.0,1,0,0,1.0,1.0
2026-02-11,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,1,0.99296438307801,39300.0,15.0,2620.0,0.5,0.99296438307801,8,0.9463601190780746,22800.0,0.5,0.9463601190780746,0.04660426399993545,low,1,top1_default,0.99296438307801,39300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.8632053585797216,4300.0,3.0,1433.3333333333333,0.5,0.8632053585797216,7,0.0016543712843278288,-1100.0,0.5,0.0016543712843278288,0.8615509872953937,high,8,top1_default,0.8632053585797216,4300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,4,0.9785707798262153,26900.0,31.0,867.741935483871,0.5,0.9785707798262153,9,0.8808583187061286,14800.0,0.5,0.8808583187061286,0.09771246112008669,low,4,top1_default,0.9785707798262153,26900.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,1,0.9968295528149611,20300.0,23.0,882.6086956521739,0.5,0.9968295528149611,0,0.9781203506587844,10600.0,0.5,0.9781203506587844,0.018709202156176663,low,1,top1_default,0.9968295528149611,20300.0,1,0,0,1.0,1.0
2026-02-12,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,1,0.9915705699374563,18200.0,15.0,1213.3333333333333,0.5,0.9915705699374563,6,0.9805068300539111,23600.0,0.5,0.9805068300539111,0.011063739883545143,low,1,top1_default,0.9915705699374563,18200.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.9990136323580604,8100.0,4.0,2025.0,0.5,0.9990136323580604,6,0.9986601090705403,5500.0,0.5,0.9986601090705403,0.00035352328752014106,undefined,6,top2_on_undefined,0.9986601090705403,5500.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,8,0.6974933027360458,22900.0,32.0,715.625,0.5,0.6974933027360458,7,0.6973007867958189,15700.0,0.5,0.6973007867958189,0.00019251594022695606,undefined,7,top2_on_undefined,0.6973007867958189,15700.0,0,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,4,0.8959067338214874,7700.0,20.0,385.0,0.5,0.8959067338214874,5,0.6010604225956909,5900.0,0.5,0.6010604225956909,0.2948463112257965,medium,4,top1_default,0.8959067338214874,7700.0,1,0,0,1.0,1.0
2026-02-13,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,2,0.2550035794846245,11600.0,15.0,773.3333333333334,0.5,0.2550035794846245,3,0.1463584768029014,11500.0,0.5,0.1463584768029014,0.10864510268172309,medium,2,top1_default,0.2550035794846245,11600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,1,0.9957698790137599,5500.0,4.0,1375.0,0.5,0.9957698790137599,5,0.9164393710314939,4800.0,0.5,0.9164393710314939,0.07933050798226604,low,1,top1_default,0.9957698790137599,5500.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,6,0.8121702885022274,26600.0,31.0,858.0645161290323,0.5,0.8121702885022274,3,0.010104938248755187,-18000.0,0.5,0.010104938248755187,0.8020653502534723,high,6,top1_default,0.8121702885022274,26600.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,6,0.9941390113720496,20200.0,20.0,1010.0,0.5,0.9941390113720496,2,0.9918750145437117,15100.0,0.5,0.9918750145437117,0.0022639968283378886,low,6,top1_default,0.9941390113720496,20200.0,1,0,0,1.0,1.0
2026-02-14,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,6,0.47397407631498567,6100.0,16.0,381.25,0.5,0.47397407631498567,7,0.44742067651509754,9300.0,0.5,0.44742067651509754,0.026553399799888133,low,6,top1_default,0.47397407631498567,6100.0,0,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.9988736830800172,6900.0,4.0,1725.0,0.5,0.9988736830800172,7,0.9987653667801459,5500.0,0.5,0.9987653667801459,0.00010831629987129165,undefined,7,top2_on_undefined,0.9987653667801459,5500.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,6,0.08853930791388062,9900.0,31.0,319.35483870967744,0.5,0.08853930791388062,2,0.012716899717743263,8400.0,0.5,0.012716899717743263,0.07582240819613736,low,6,top1_default,0.08853930791388062,9900.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,8,0.9895849747678467,13000.0,21.0,619.047619047619,0.5,0.9895849747678467,0,0.9232539011885373,9900.0,0.5,0.9232539011885373,0.06633107357930934,low,8,top1_default,0.9895849747678467,13000.0,1,0,0,1.0,1.0
2026-02-15,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,9,0.6261627146464851,18100.0,15.0,1206.6666666666667,0.5,0.6261627146464851,8,0.05596697321461786,3300.0,0.5,0.05596697321461786,0.5701957414318672,high,9,top1_default,0.6261627146464851,18100.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9532129307197109,4200.0,4.0,1050.0,0.5,0.9532129307197109,7,0.3114964604314061,2600.0,0.5,0.3114964604314061,0.6417164702883048,high,5,top1_default,0.9532129307197109,4200.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.8735391887965676,19400.0,31.0,625.8064516129032,0.5,0.8735391887965676,8,0.19990569768053715,13600.0,0.5,0.19990569768053715,0.6736334911160304,high,2,top1_default,0.8735391887965676,19400.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,4,0.9487235573781543,7600.0,20.0,380.0,0.5,0.9487235573781543,1,0.8686287028034083,6800.0,0.5,0.8686287028034083,0.08009485457474597,low,4,top1_default,0.9487235573781543,7600.0,1,0,0,1.0,1.0
2026-02-16,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,0,0.9781584839315731,19300.0,16.0,1206.25,0.5,0.9781584839315731,8,0.04590954166391428,1700.0,0.5,0.04590954166391428,0.9322489422676589,high,0,top1_default,0.9781584839315731,19300.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,9,0.9982900330037645,8100.0,3.0,2700.0,0.5,0.9982900330037645,3,0.7252480671427306,3300.0,0.5,0.7252480671427306,0.2730419658610339,medium,9,top1_default,0.9982900330037645,8100.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.9652371296734379,32400.0,31.0,1045.1612903225807,0.5,0.9652371296734379,0,0.5097483456406825,17900.0,0.5,0.5097483456406825,0.4554887840327554,high,2,top1_default,0.9652371296734379,32400.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,3,0.7193277558184112,8100.0,21.0,385.7142857142857,0.5,0.7193277558184112,1,0.4221461929926738,8600.0,0.5,0.4221461929926738,0.29718156282573743,medium,3,top1_default,0.7193277558184112,8100.0,1,0,0,1.0,1.0
2026-02-17,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,0,0.9263301088170707,19100.0,16.0,1193.75,0.5,0.9263301088170707,4,0.7038555141646564,13600.0,0.5,0.7038555141646564,0.22247459465241426,medium,0,top1_default,0.9263301088170707,19100.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.9954423592168704,5700.0,4.0,1425.0,0.5,0.9954423592168704,3,0.991849076829418,4200.0,0.5,0.991849076829418,0.003593282387452379,low,2,top1_default,0.9954423592168704,5700.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.9812693957659567,71500.0,32.0,2234.375,0.5,0.9812693957659567,3,0.32412254655364076,18500.0,0.5,0.32412254655364076,0.657146849212316,high,8,top1_default,0.9812693957659567,71500.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.9950924361316343,26400.0,21.0,1257.142857142857,0.5,0.9950924361316343,0,0.9777763701102954,13600.0,0.5,0.9777763701102954,0.01731606602133895,low,8,top1_default,0.9950924361316343,26400.0,1,0,0,1.0,1.0
2026-02-18,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,7,0.7517562470766401,9100.0,15.0,606.6666666666666,0.5,0.7517562470766401,8,0.7268108981092612,14300.0,0.5,0.7268108981092612,0.024945348967378878,low,7,top1_default,0.7517562470766401,9100.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.9300153726171912,3800.0,4.0,950.0,0.5,0.9300153726171912,8,0.6891918807903439,3100.0,0.5,0.6891918807903439,0.24082349182684737,medium,2,top1_default,0.9300153726171912,3800.0,1,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.9980737668532946,21900.0,32.0,684.375,0.5,0.9980737668532946,5,0.9209080509400513,22000.0,0.5,0.9209080509400513,0.07716571591324328,low,8,top1_default,0.9980737668532946,21900.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,1.25,2,0.99351124165494,7600.0,22.0,345.45454545454544,0.5,0.99351124165494,4,0.9869814828946696,10900.0,0.5,0.9869814828946696,0.006529758760270399,low,2,top1_default,0.99351124165494,7600.0,0,0,0,1.0,1.0
2026-02-19,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.9410710229475118,15900.0,16.0,993.75,0.5,0.9410710229475118,5,0.9140877152764307,18500.0,0.5,0.9140877152764307,0.026983307671081036,low,4,top1_default,0.9410710229475118,15900.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,1,0.842658306478139,3800.0,4.0,950.0,0.5,0.842658306478139,0,0.3415499654800707,2200.0,0.5,0.3415499654800707,0.5011083409980683,high,1,top1_default,0.842658306478139,3800.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.4527775785550882,21400.0,31.0,690.3225806451613,0.5,0.4527775785550882,9,0.2979477993647546,14800.0,0.5,0.2979477993647546,0.15482977919033364,medium,4,top1_default,0.4527775785550882,21400.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,7,0.5870413325550825,4600.0,21.0,219.04761904761904,0.5,0.5870413325550825,1,0.007523071048813859,3000.0,0.5,0.007523071048813859,0.5795182615062686,high,7,top1_default,0.5870413325550825,4600.0,1,0,0,1.0,1.0
2026-02-20,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9768542286955703,18500.0,16.0,1156.25,0.5,0.9768542286955703,4,0.948411991144031,15700.0,0.5,0.948411991144031,0.028442237551539296,low,5,top1_default,0.9768542286955703,18500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,7,0.9974677327093155,5400.0,3.0,1800.0,0.5,0.9974677327093155,8,0.7307008470268389,3400.0,0.5,0.7307008470268389,0.26676688568247664,medium,7,top1_default,0.9974677327093155,5400.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,0,0.5656572754439352,24000.0,32.0,750.0,0.5,0.5656572754439352,1,0.15058099021326887,13900.0,0.5,0.15058099021326887,0.4150762852306663,high,0,top1_default,0.5656572754439352,24000.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,9,0.4467154665149171,7500.0,21.0,357.14285714285717,0.5,0.4467154665149171,7,0.34439360362038,7000.0,0.5,0.34439360362038,0.1023218628945371,medium,9,top1_default,0.4467154665149171,7500.0,1,0,0,1.0,1.0
2026-02-21,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.20199770878031134,9200.0,15.0,613.3333333333334,0.5,0.20199770878031134,6,0.06519380172158154,5100.0,0.5,0.06519380172158154,0.1368039070587298,medium,8,top1_default,0.20199770878031134,9200.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9987045626793474,11400.0,4.0,2850.0,0.5,0.9987045626793474,6,0.9961770874631914,6300.0,0.5,0.9961770874631914,0.0025274752161559277,low,5,top1_default,0.9987045626793474,11400.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,6,0.998942940118738,52400.0,31.0,1690.3225806451612,0.5,0.998942940118738,3,0.9963964175111241,42900.0,0.5,0.9963964175111241,0.002546522607613899,low,6,top1_default,0.998942940118738,52400.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,5,0.998278574688401,22100.0,20.0,1105.0,0.5,0.998278574688401,4,0.9078059562566636,12100.0,0.5,0.9078059562566636,0.09047261843173737,low,5,top1_default,0.998278574688401,22100.0,1,0,0,1.0,1.0
2026-02-22,2026-02,Sunday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,7,0.9829076500117975,40600.0,15.0,2706.6666666666665,0.5,0.9829076500117975,5,0.981332445951821,35100.0,0.5,0.981332445951821,0.001575204059976465,low,7,top1_default,0.9829076500117975,40600.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.9988582103116243,5800.0,4.0,1450.0,0.5,0.9988582103116243,1,0.551152682169501,3100.0,0.5,0.551152682169501,0.4477055281421233,high,4,top1_default,0.9988582103116243,5800.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,9,0.042109052865663486,9700.0,32.0,303.125,0.5,0.042109052865663486,2,0.007412371861452096,-11200.0,0.5,0.007412371861452096,0.03469668100421139,low,9,top1_default,0.042109052865663486,9700.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,4,0.8647454449734543,11700.0,20.0,585.0,0.5,0.8647454449734543,9,0.7824381033933264,10800.0,0.5,0.7824381033933264,0.08230734158012787,low,4,top1_default,0.8647454449734543,11700.0,1,0,0,1.0,1.0
2026-02-23,2026-02,Monday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.15874562866454456,8800.0,16.0,550.0,0.5,0.15874562866454456,8,0.01978493245945254,6400.0,0.5,0.01978493245945254,0.13896069620509202,medium,5,top1_default,0.15874562866454456,8800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.9969131413464745,5600.0,3.0,1866.6666666666667,0.5,0.9969131413464745,3,0.23729736945453028,1900.0,0.5,0.23729736945453028,0.7596157718919442,high,8,top1_default,0.9969131413464745,5600.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,8,0.9289341219807069,19100.0,32.0,596.875,0.5,0.9289341219807069,6,0.6840580015538575,16300.0,0.5,0.6840580015538575,0.24487612042684936,medium,8,top1_default,0.9289341219807069,19100.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,1,0.9868410227244979,7800.0,23.0,339.1304347826087,0.5,0.9868410227244979,8,0.9847586657433006,13800.0,0.5,0.9847586657433006,0.0020823569811972975,low,1,top1_default,0.9868410227244979,7800.0,1,0,0,1.0,1.0
2026-02-24,2026-02,Tuesday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.99592730233154,27400.0,15.0,1826.6666666666667,0.5,0.99592730233154,7,0.9421110977897624,17900.0,0.5,0.9421110977897624,0.0538162045417776,low,2,top1_default,0.99592730233154,27400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9952659433375879,4000.0,4.0,1000.0,0.5,0.9952659433375879,0,0.994328408874573,4000.0,0.5,0.994328408874573,0.0009375344630149218,undefined,0,top2_on_undefined,0.994328408874573,4000.0,0,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.9421530955937449,54400.0,31.0,1754.8387096774193,0.5,0.9421530955937449,0,0.7256758602523381,30000.0,0.5,0.7256758602523381,0.21647723534140684,medium,4,top1_default,0.9421530955937449,54400.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,4,0.9907616947840379,24000.0,20.0,1200.0,0.5,0.9907616947840379,0,0.047797945991964914,5300.0,0.5,0.047797945991964914,0.9429637487920729,high,4,top1_default,0.9907616947840379,24000.0,1,0,0,1.0,1.0
2026-02-25,2026-02,Wednesday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,0,0.9951757092321907,31200.0,16.0,1950.0,0.5,0.9951757092321907,6,0.6685952108668568,13300.0,0.5,0.6685952108668568,0.32658049836533387,high,0,top1_default,0.9951757092321907,31200.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,2F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,8,0.01656355850359096,900.0,3.0,300.0,0.5,0.01656355850359096,4,0.007489741870971076,-1300.0,0.5,0.007489741870971076,0.009073816632619884,low,8,top1_default,0.01656355850359096,900.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,2,0.9973413527691077,40200.0,31.0,1296.774193548387,0.5,0.9973413527691077,4,0.9825840059449694,27100.0,0.5,0.9825840059449694,0.014757346824138318,low,2,top1_default,0.9973413527691077,40200.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,2,0.9437379995728432,11100.0,22.0,504.54545454545456,0.5,0.9437379995728432,8,0.6503235482801033,5400.0,0.5,0.6503235482801033,0.2934144512927399,medium,2,top1_default,0.9437379995728432,11100.0,1,0,0,1.0,1.0
2026-02-26,2026-02,Thursday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,2,0.8640392115914202,14300.0,15.0,953.3333333333334,0.5,0.8640392115914202,5,0.019002505772057428,1300.0,0.5,0.019002505772057428,0.8450367058193627,high,2,top1_default,0.8640392115914202,14300.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,3,0.9972777605716402,7300.0,4.0,1825.0,0.5,0.9972777605716402,6,0.7049940724564611,3600.0,0.5,0.7049940724564611,0.29228368811517913,medium,3,top1_default,0.9972777605716402,7300.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,9,0.9974548537927199,39500.0,32.0,1234.375,0.5,0.9974548537927199,4,0.9934142414246794,42500.0,0.5,0.9934142414246794,0.0040406123680405415,low,9,top1_default,0.9974548537927199,39500.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_A,xgb_ranker_ndcg,is_top_2,recent_60d,1.25,5,0.9527018896350357,11600.0,20.0,580.0,0.5,0.9527018896350357,2,0.7279692166974294,11300.0,0.5,0.7279692166974294,0.22473267293760624,medium,5,top1_default,0.9527018896350357,11600.0,1,0,0,1.0,1.0
2026-02-27,2026-02,Friday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,1,0.943224746308931,24500.0,15.0,1633.3333333333333,0.5,0.943224746308931,6,0.011069748266822183,1700.0,0.5,0.011069748266822183,0.9321549980421089,high,1,top1_default,0.943224746308931,24500.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9987191221507039,9000.0,4.0,2250.0,0.5,0.9987191221507039,1,0.9983969238076762,5500.0,0.5,0.9983969238076762,0.0003221983430277131,undefined,1,top2_on_undefined,0.9983969238076762,5500.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,9,0.9962054902433432,49700.0,32.0,1553.125,0.5,0.9962054902433432,7,0.9237799906821627,36800.0,0.5,0.9237799906821627,0.0724254995611805,low,9,top1_default,0.9962054902433432,49700.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,2,0.9987079321894275,26200.0,22.0,1190.909090909091,0.5,0.9987079321894275,3,0.9958803376907366,24500.0,0.5,0.9958803376907366,0.0028275944986909662,low,2,top1_default,0.9987079321894275,26200.0,1,0,0,1.0,1.0
2026-02-28,2026-02,Saturday,3F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,5,0.9953309677493112,28100.0,16.0,1756.25,0.5,0.9953309677493112,4,0.992061277379096,27100.0,0.5,0.992061277379096,0.0032696903702151836,low,5,top1_default,0.9953309677493112,28100.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,6,0.5315373293788196,3200.0,4.0,800.0,0.5,0.5315373293788196,1,0.02776743637502312,1700.0,0.5,0.02776743637502312,0.5037698930037965,high,6,top1_default,0.5315373293788196,3200.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,8,0.7980360322313821,26000.0,32.0,812.5,0.5,0.7980360322313821,3,0.20388158060259381,13500.0,0.5,0.20388158060259381,0.5941544516287882,high,8,top1_default,0.7980360322313821,26000.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,9,0.9936185340008816,30100.0,21.0,1433.3333333333333,0.5,0.9936185340008816,5,0.9933501491931419,27700.0,0.5,0.9933501491931419,0.00026838480773971884,undefined,5,top2_on_undefined,0.9933501491931419,27700.0,1,0,0,1.0,1.0
2026-03-01,2026-03,Sunday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,1,0.9950387177349698,24700.0,15.0,1646.6666666666667,0.5,0.9950387177349698,4,0.5669375366868227,7600.0,0.5,0.5669375366868227,0.4281011810481471,high,1,top1_default,0.9950387177349698,24700.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,2F_A,xgb_ranker_ndcg,is_top_2,full_2025,0.75,3,0.9990699489093473,11000.0,4.0,2750.0,0.5,0.9990699489093473,0,0.9984060695691721,5800.0,0.5,0.9984060695691721,0.0006638793401751997,undefined,0,top2_on_undefined,0.9984060695691721,5800.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,2F_N,xgb_ranker_ndcg,is_top_2,recent_60d,1.0,8,0.7188009355698413,16000.0,32.0,500.0,0.5,0.7188009355698413,1,0.003878129152084689,-2200.0,0.5,0.003878129152084689,0.7149228064177565,high,8,top1_default,0.7188009355698413,16000.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,2,0.9564013298822537,10100.0,23.0,439.1304347826087,0.5,0.9564013298822537,6,0.9040246041298762,10200.0,0.5,0.9040246041298762,0.052376725752377506,low,2,top1_default,0.9564013298822537,10100.0,1,0,0,1.0,1.0
2026-03-02,2026-03,Monday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,4,0.9971176187624512,20800.0,16.0,1300.0,0.5,0.9971176187624512,8,0.9675933162703312,41800.0,0.5,0.9675933162703312,0.029524302492120014,low,4,top1_default,0.9971176187624512,20800.0,1,0,0,1.0,1.0
2026-03-03,2026-03,Tuesday,2F_A,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,3,0.5472287348622206,2900.0,4.0,725.0,0.5,0.5472287348622206,9,0.3661440822168614,1200.0,0.5,0.3661440822168614,0.18108465264535917,medium,3,top1_default,0.5472287348622206,2900.0,1,0,0,1.0,1.0
2026-03-03,2026-03,Tuesday,2F_N,xgb_ranker_ndcg,is_top_2,full_2025,0.75,6,0.9017933853646318,27300.0,31.0,880.6451612903226,0.5,0.9017933853646318,4,0.8867357240683686,21800.0,0.5,0.8867357240683686,0.01505766129626318,low,6,top1_default,0.9017933853646318,27300.0,1,0,0,1.0,1.0
2026-03-03,2026-03,Tuesday,3F_A,xgb_ranker_ndcg,is_top_2,full_2025,1.25,7,0.939552501336059,10300.0,21.0,490.4761904761905,0.5,0.939552501336059,5,0.4789904158638166,7700.0,0.5,0.4789904158638166,0.4605620854722425,high,7,top1_default,0.939552501336059,10300.0,1,0,0,1.0,1.0
2026-03-03,2026-03,Tuesday,3F_N,xgb_ranker_ndcg,is_top_2,recent_60d,0.75,6,0.8539236232105919,16200.0,16.0,1012.5,0.5,0.8539236232105919,3,0.7045769103341133,16000.0,0.5,0.7045769103341133,0.1493467128764786,medium,6,top1_default,0.8539236232105919,16200.0,1,0,0,1.0,1.0
